regiao,estado,cod_uf,data,semana_epi,populacao_tcu2019,casos_acumulado,casos_novos,obitos_acumulado,obitos_novos,incidencia100k,mortalidade100k
Norte,AM,13,2020-03-29,14,4144597,140,29,1,0,3.38,0.02
Norte,AM,13,2020-03-30,14,4144597,151,11,1,0,3.64,0.02
Norte,AM,13,2020-03-31,14,4144597,175,24,3,2,4.22,0.07
Norte,AM,13,2020-04-01,14,4144597,200,25,3,0,4.83,0.07
Norte,AM,13,2020-04-02,14,4144597,229,29,3,0,5.53,0.07
Norte,AM,13,2020-04-03,14,4144597,260,31,7,4,6.27,0.17
Norte,AM,13,2020-04-04,14,4144597,311,51,12,5,7.5,0.29
Norte,AM,13,2020-04-05,15,4144597,417,106,14,2,10.06,0.34
Norte,AM,13,2020-04-06,15,4144597,532,115,19,5,12.84,0.46
Norte,AM,13,2020-04-07,15,4144597,636,104,23,4,15.35,0.55
Norte,AM,13,2020-04-08,15,4144597,804,168,30,7,19.4,0.72
Norte,AM,13,2020-04-09,15,4144597,899,95,40,10,21.69,0.97
Norte,AM,13,2020-04-10,15,4144597,981,82,50,10,23.67,1.21
Norte,AM,13,2020-04-11,15,4144597,1050,69,53,3,25.33,1.28
Norte,AM,13,2020-04-12,16,4144597,1206,156,62,9,29.1,1.5
Norte,AM,13,2020-04-13,16,4144597,1275,69,71,9,30.76,1.71
Norte,AM,13,2020-04-14,16,4144597,1484,209,90,19,35.81,2.17
Norte,AM,13,2020-04-15,16,4144597,1554,70,106,16,37.49,2.56
Norte,AM,13,2020-04-16,16,4144597,1719,165,124,18,41.48,2.99
Norte,AM,13,2020-04-17,16,4144597,1809,90,145,21,43.65,3.5
Norte,AM,13,2020-04-18,16,4144597,1897,88,161,16,45.77,3.88
Norte,AM,13,2020-04-19,17,4144597,2044,147,182,21,49.32,4.39
Norte,AM,13,2020-04-20,17,4144597,2160,116,185,3,52.12,4.46
Norte,AM,13,2020-04-21,17,4144597,2270,110,193,8,54.77,4.66
Norte,AM,13,2020-04-22,17,4144597,2479,209,207,14,59.81,4.99
Norte,AM,13,2020-04-23,17,4144597,2888,409,234,27,69.68,5.65
Norte,AM,13,2020-04-24,17,4144597,3194,306,255,21,77.06,6.15
Norte,AM,13,2020-04-25,17,4144597,3635,441,287,32,87.7,6.92
Norte,AM,13,2020-04-26,18,4144597,3833,198,304,17,92.48,7.33
Norte,AM,13,2020-04-27,18,4144597,3928,95,320,16,94.77,7.72
Norte,AM,13,2020-04-28,18,4144597,4337,409,351,31,104.64,8.47
Norte,AM,13,2020-04-29,18,4144597,4801,464,380,29,115.84,9.17
Norte,AM,13,2020-04-30,18,4144597,5254,453,425,45,126.77,10.25
Norte,AM,13,2020-05-01,18,4144597,5723,469,476,51,138.08,11.48
Norte,AM,13,2020-05-02,18,4144597,6062,339,501,25,146.26,12.09
Norte,AM,13,2020-05-03,19,4144597,6683,621,548,47,161.25,13.22
Norte,AM,13,2020-05-04,19,4144597,7242,559,584,36,174.73,14.09
Norte,AM,13,2020-05-05,19,4144597,8109,867,649,65,195.65,15.66
Norte,AM,13,2020-05-06,19,4144597,9243,1134,751,102,223.01,18.12
Norte,AM,13,2020-05-07,19,4144597,10099,856,806,55,243.67,19.45
Norte,AM,13,2020-05-08,19,4144597,10727,628,874,68,258.82,21.09
Norte,AM,13,2020-05-09,19,4144597,11925,1198,962,88,287.72,23.21
Norte,AM,13,2020-05-10,20,4144597,12599,674,1004,42,303.99,24.22
Norte,AM,13,2020-05-11,20,4144597,12919,320,1035,31,311.71,24.97
Norte,AM,13,2020-05-12,20,4144597,14168,1249,1098,63,341.84,26.49
Norte,AM,13,2020-05-13,20,4144597,15816,1648,1160,62,381.61,27.99
Norte,AM,13,2020-05-14,20,4144597,17181,1365,1235,75,414.54,29.8
Norte,AM,13,2020-05-15,20,4144597,18392,1211,1331,96,443.76,32.11
Norte,AM,13,2020-05-16,20,4144597,19677,1285,1375,44,474.76,33.18
Norte,AM,13,2020-05-17,21,4144597,20328,651,1413,38,490.47,34.09
Norte,AM,13,2020-05-18,21,4144597,20913,585,1433,20,504.58,34.58
Norte,AM,13,2020-05-19,21,4144597,22132,1219,1491,58,534,35.97
Norte,AM,13,2020-05-20,21,4144597,23704,1572,1561,70,571.93,37.66
Norte,AM,13,2020-05-21,21,4144597,25367,1663,1620,59,612.05,39.09
Norte,AM,13,2020-05-22,21,4144597,27038,1671,1669,49,652.37,40.27
Norte,AM,13,2020-05-23,21,4144597,28802,1764,1744,75,694.93,42.08
Norte,AM,13,2020-05-24,22,4144597,29867,1065,1758,14,720.62,42.42
Norte,AM,13,2020-05-25,22,4144597,30282,415,1781,23,730.64,42.97
Norte,AM,13,2020-05-26,22,4144597,31949,1667,1852,71,770.86,44.68
Norte,AM,13,2020-05-27,22,4144597,33508,1559,1891,39,808.47,45.63
Norte,AM,13,2020-05-28,22,4144597,36146,2638,1964,73,872.12,47.39
Norte,AM,13,2020-05-29,22,4144597,38909,2763,2011,47,938.79,48.52
Norte,AM,13,2020-05-30,22,4144597,40560,1651,2047,36,978.62,49.39
Norte,AM,13,2020-05-31,23,4144597,41378,818,2052,5,998.36,49.51
Norte,AM,13,2020-06-01,23,4144597,41774,396,2071,19,1007.91,49.97
Norte,AM,13,2020-06-02,23,4144597,43195,1421,2102,31,1042.2,50.72
Norte,AM,13,2020-06-03,23,4144597,44347,1152,2138,36,1070,51.59
Norte,AM,13,2020-06-04,23,4144597,46473,2126,2183,45,1121.29,52.67
Norte,AM,13,2020-06-05,23,4144597,47666,1193,2199,16,1150.08,53.06
Norte,AM,13,2020-06-06,23,4144597,48785,1119,2232,33,1177.07,53.85
Norte,AM,13,2020-06-07,24,4144597,49269,484,2250,18,1188.75,54.29
Norte,AM,13,2020-06-08,24,4144597,49811,542,2271,21,1201.83,54.79
Norte,AM,13,2020-06-09,24,4144597,51234,1423,2315,44,1236.16,55.86
Norte,AM,13,2020-06-10,24,4144597,52849,1615,2363,48,1275.13,57.01
Norte,AM,13,2020-06-11,24,4144597,53989,1140,2400,37,1302.64,57.91
Norte,AM,13,2020-06-12,24,4144597,55111,1122,2429,29,1329.71,58.61
Norte,AM,13,2020-06-13,24,4144597,56026,915,2465,36,1351.78,59.48
Norte,AM,13,2020-06-14,25,4144597,56506,480,2492,27,1363.37,60.13
Norte,AM,13,2020-06-15,25,4144597,56777,271,2512,20,1369.9,60.61
Norte,AM,13,2020-06-16,25,4144597,58018,1241,2549,37,1399.85,61.5
Norte,AM,13,2020-06-17,25,4144597,59547,1529,2579,30,1436.74,62.23
Norte,AM,13,2020-06-18,25,4144597,60736,1189,2605,26,1465.43,62.85
Norte,AM,13,2020-06-19,25,4144597,61683,947,2624,19,1488.27,63.31
Norte,AM,13,2020-06-20,25,4144597,62902,1219,2650,26,1517.69,63.94
Norte,AM,13,2020-06-21,26,4144597,63410,508,2657,7,1529.94,64.11
Norte,AM,13,2020-06-22,26,4144597,63731,321,2671,14,1537.69,64.45
Norte,AM,13,2020-06-23,26,4144597,65073,1342,2686,15,1570.07,64.81
Norte,AM,13,2020-06-24,26,4144597,66764,1691,2710,24,1610.87,65.39
Norte,AM,13,2020-06-25,26,4144597,67267,503,2731,21,1623,65.89
Norte,AM,13,2020-06-26,26,4144597,68220,953,2739,8,1646,66.09
Norte,AM,13,2020-06-27,26,4144597,69022,802,2772,33,1665.35,66.88
Norte,AM,13,2020-06-28,27,4144597,69649,627,2780,8,1680.48,67.08
Norte,AM,13,2020-06-29,27,4144597,69893,244,2792,12,1686.36,67.36
Norte,AM,13,2020-06-30,27,4144597,70823,930,2823,31,1708.8,68.11
Norte,AP,16,2020-02-25,9,845731,0,0,0,0,0,0
Norte,AP,16,2020-02-26,9,845731,0,0,0,0,0,0
Norte,AP,16,2020-02-27,9,845731,0,0,0,0,0,0
Norte,AP,16,2020-02-28,9,845731,0,0,0,0,0,0
Norte,AP,16,2020-02-29,9,845731,0,0,0,0,0,0
Norte,AP,16,2020-03-01,10,845731,0,0,0,0,0,0
Norte,AP,16,2020-03-02,10,845731,0,0,0,0,0,0
Norte,AP,16,2020-03-03,10,845731,0,0,0,0,0,0
Norte,AP,16,2020-03-04,10,845731,0,0,0,0,0,0
Norte,AP,16,2020-03-05,10,845731,0,0,0,0,0,0
Norte,AP,16,2020-03-06,10,845731,0,0,0,0,0,0
Norte,AP,16,2020-03-07,10,845731,0,0,0,0,0,0
Norte,AP,16,2020-03-08,11,845731,0,0,0,0,0,0
Norte,AP,16,2020-03-09,11,845731,0,0,0,0,0,0
Norte,AP,16,2020-03-10,11,845731,0,0,0,0,0,0
Norte,AP,16,2020-03-11,11,845731,0,0,0,0,0,0
Norte,AP,16,2020-03-12,11,845731,0,0,0,0,0,0
Norte,AP,16,2020-03-13,11,845731,0,0,0,0,0,0
Norte,AP,16,2020-03-14,11,845731,0,0,0,0,0,0
Norte,AP,16,2020-03-15,12,845731,0,0,0,0,0,0
Norte,AP,16,2020-03-16,12,845731,0,0,0,0,0,0
Norte,AP,16,2020-03-17,12,845731,0,0,0,0,0,0
Norte,AP,16,2020-03-18,12,845731,0,0,0,0,0,0
Norte,AP,16,2020-03-19,12,845731,0,0,0,0,0,0
Norte,AP,16,2020-03-20,12,845731,1,1,0,0,0.12,0
Norte,AP,16,2020-03-21,12,845731,1,0,0,0,0.12,0
Norte,AP,16,2020-03-22,13,845731,1,0,0,0,0.12,0
Norte,AP,16,2020-03-23,13,845731,1,0,0,0,0.12,0
Norte,AP,16,2020-03-24,13,845731,1,0,0,0,0.12,0
Norte,AP,16,2020-03-25,13,845731,1,0,0,0,0.12,0
Norte,AP,16,2020-03-26,13,845731,2,1,0,0,0.24,0
Norte,AP,16,2020-03-27,13,845731,2,0,0,0,0.24,0
Norte,AP,16,2020-03-28,13,845731,4,2,0,0,0.47,0
Norte,AP,16,2020-03-29,14,845731,4,0,0,0,0.47,0
Norte,AP,16,2020-03-30,14,845731,8,4,0,0,0.95,0
Norte,AP,16,2020-03-31,14,845731,10,2,0,0,1.18,0
Norte,AP,16,2020-04-01,14,845731,11,1,0,0,1.3,0
Norte,AP,16,2020-04-02,14,845731,11,0,0,0,1.3,0
Norte,AP,16,2020-04-03,14,845731,19,8,0,0,2.25,0
Norte,AP,16,2020-04-04,14,845731,28,9,1,1,3.31,0.12
Norte,AP,16,2020-04-05,15,845731,29,1,2,1,3.43,0.24
Norte,AP,16,2020-04-06,15,845731,34,5,2,0,4.02,0.24
Norte,AP,16,2020-04-07,15,845731,48,14,2,0,5.68,0.24
Norte,AP,16,2020-04-08,15,845731,107,59,2,0,12.65,0.24
Norte,AP,16,2020-04-09,15,845731,128,21,2,0,15.13,0.24
Norte,AP,16,2020-04-10,15,845731,166,38,2,0,19.63,0.24
Norte,AP,16,2020-04-11,15,845731,193,27,3,1,22.82,0.35
Norte,AP,16,2020-04-12,16,845731,230,37,5,2,27.2,0.59
Norte,AP,16,2020-04-13,16,845731,242,12,5,0,28.61,0.59
Norte,AP,16,2020-04-14,16,845731,307,65,6,1,36.3,0.71
Norte,AP,16,2020-04-15,16,845731,334,27,7,1,39.49,0.83
Norte,AP,16,2020-04-16,16,845731,362,28,9,2,42.8,1.06
Norte,AP,16,2020-04-17,16,845731,370,8,10,1,43.75,1.18
Norte,AP,16,2020-04-18,16,845731,393,23,10,0,46.47,1.18
Norte,AP,16,2020-04-19,17,845731,416,23,11,1,49.19,1.3
Norte,AP,16,2020-04-20,17,845731,433,17,13,2,51.2,1.54
Norte,AP,16,2020-04-21,17,845731,457,24,13,0,54.04,1.54
Norte,AP,16,2020-04-22,17,845731,479,22,14,1,56.64,1.66
Norte,AP,16,2020-04-23,17,845731,548,69,16,2,64.8,1.89
Norte,AP,16,2020-04-24,17,845731,633,85,18,2,74.85,2.13
Norte,AP,16,2020-04-25,17,845731,685,52,19,1,81,2.25
Norte,AP,16,2020-04-26,18,845731,798,113,21,2,94.36,2.48
Norte,AP,16,2020-04-27,18,845731,842,44,26,5,99.56,3.07
Norte,AP,16,2020-04-28,18,845731,918,76,28,2,108.55,3.31
Norte,AP,16,2020-04-29,18,845731,1016,98,31,3,120.13,3.67
Norte,AP,16,2020-04-30,18,845731,1080,64,34,3,127.7,4.02
Norte,AP,16,2020-05-01,18,845731,1121,41,37,3,132.55,4.37
Norte,AP,16,2020-05-02,18,845731,1187,66,40,3,140.35,4.73
Norte,AP,16,2020-05-03,19,845731,1482,295,43,3,175.23,5.08
Norte,AP,16,2020-05-04,19,845731,1733,251,49,6,204.91,5.79
Norte,AP,16,2020-05-05,19,845731,1931,198,55,6,228.32,6.5
Norte,AP,16,2020-05-06,19,845731,2046,115,56,1,241.92,6.62
Norte,AP,16,2020-05-07,19,845731,2199,153,61,5,260.01,7.21
Norte,AP,16,2020-05-08,19,845731,2322,123,66,5,274.56,7.8
Norte,AP,16,2020-05-09,19,845731,2493,171,69,3,294.77,8.16
Norte,AP,16,2020-05-10,20,845731,2613,120,72,3,308.96,8.51
Norte,AP,16,2020-05-11,20,845731,2671,58,73,1,315.82,8.63
Norte,AP,16,2020-05-12,20,845731,2910,239,86,13,344.08,10.17
Norte,AP,16,2020-05-13,20,845731,3005,95,94,8,355.31,11.11
Norte,AP,16,2020-05-14,20,845731,3428,423,101,7,405.33,11.94
Norte,AP,16,2020-05-15,20,845731,3630,202,103,2,429.21,12.18
Norte,AP,16,2020-05-16,20,845731,3834,204,108,5,453.34,12.77
Norte,AP,16,2020-05-17,21,845731,3952,118,119,11,467.29,14.07
Norte,AP,16,2020-05-18,21,845731,4023,71,127,8,475.68,15.02
Norte,AP,16,2020-05-19,21,845731,4310,287,136,9,509.62,16.08
Norte,AP,16,2020-05-20,21,845731,4549,239,142,6,537.88,16.79
Norte,AP,16,2020-05-21,21,845731,5188,639,151,9,613.43,17.85
Norte,AP,16,2020-05-22,21,845731,5655,467,157,6,668.65,18.56
Norte,AP,16,2020-05-23,21,845731,6091,436,162,5,720.21,19.16
Norte,AP,16,2020-05-24,22,845731,6353,262,163,1,751.18,19.27
Norte,AP,16,2020-05-25,22,845731,6584,231,168,5,778.5,19.86
Norte,AP,16,2020-05-26,22,845731,6967,383,173,5,823.78,20.46
Norte,AP,16,2020-05-27,22,845731,7619,652,183,10,900.88,21.64
Norte,AP,16,2020-05-28,22,845731,8152,533,198,15,963.9,23.41
Norte,AP,16,2020-05-29,22,845731,8469,317,207,9,1001.38,24.48
Norte,AP,16,2020-05-30,22,845731,9313,844,215,8,1101.18,25.42
Norte,AP,16,2020-05-31,23,845731,9602,289,222,7,1135.35,26.25
Norte,AP,16,2020-06-01,23,845731,9890,288,228,6,1169.4,26.96
Norte,AP,16,2020-06-02,23,845731,10511,621,237,9,1242.83,28.02
Norte,AP,16,2020-06-03,23,845731,11107,596,247,10,1313.3,29.21
Norte,AP,16,2020-06-04,23,845731,11551,444,254,7,1365.8,30.03
Norte,AP,16,2020-06-05,23,845731,12327,776,260,6,1457.56,30.74
Norte,AP,16,2020-06-06,23,845731,12773,446,269,9,1510.29,31.81
Norte,AP,16,2020-06-07,24,845731,13045,272,272,3,1542.45,32.16
Norte,AP,16,2020-06-08,24,845731,13294,249,278,6,1571.89,32.87
Norte,AP,16,2020-06-09,24,845731,13771,477,285,7,1628.3,33.7
Norte,AP,16,2020-06-10,24,845731,14623,852,289,4,1729.04,34.17
Norte,AP,16,2020-06-11,24,845731,15166,543,303,14,1793.24,35.83
Norte,AP,16,2020-06-12,24,845731,15683,517,312,9,1854.37,36.89
Norte,AP,16,2020-06-13,24,845731,16322,639,319,7,1929.93,37.72
Norte,AP,16,2020-06-14,25,845731,16512,190,324,5,1952.39,38.31
Norte,AP,16,2020-06-15,25,845731,16813,301,329,5,1987.98,38.9
Norte,AP,16,2020-06-16,25,845731,18024,1211,337,8,2131.17,39.85
Norte,AP,16,2020-06-17,25,845731,18618,594,338,1,2201.41,39.97
Norte,AP,16,2020-06-18,25,845731,19387,769,342,4,2292.34,40.44
Norte,AP,16,2020-06-19,25,845731,19922,535,348,6,2355.6,41.15
Norte,AP,16,2020-06-20,25,845731,21574,1652,353,5,2550.93,41.74
Norte,AP,16,2020-06-21,26,845731,21840,266,359,6,2582.38,42.45
Norte,AP,16,2020-06-22,26,845731,24682,2842,372,13,2918.42,43.99
Norte,AP,16,2020-06-23,26,845731,26437,1755,380,8,3125.93,44.93
Norte,AP,16,2020-06-24,26,845731,26919,482,387,7,3182.93,45.76
Norte,AP,16,2020-06-25,26,845731,27415,496,394,7,3241.57,46.59
Norte,AP,16,2020-06-26,26,845731,27662,247,401,7,3270.78,47.41
Norte,AP,16,2020-06-27,26,845731,27901,239,406,5,3299.04,48.01
Norte,AP,16,2020-06-28,27,845731,27985,84,407,1,3308.97,48.12
Norte,AP,16,2020-06-29,27,845731,28253,268,413,6,3340.66,48.83
Norte,AP,16,2020-06-30,27,845731,28492,239,417,4,3368.92,49.31
Nordeste,BA,29,2020-02-25,9,14873064,0,0,0,0,0,0
Nordeste,BA,29,2020-02-26,9,14873064,0,0,0,0,0,0
Nordeste,BA,29,2020-02-27,9,14873064,0,0,0,0,0,0
Nordeste,BA,29,2020-02-28,9,14873064,0,0,0,0,0,0
Nordeste,BA,29,2020-02-29,9,14873064,0,0,0,0,0,0
Nordeste,BA,29,2020-03-01,10,14873064,0,0,0,0,0,0
Nordeste,BA,29,2020-03-02,10,14873064,0,0,0,0,0,0
Nordeste,BA,29,2020-03-03,10,14873064,0,0,0,0,0,0
Nordeste,BA,29,2020-03-04,10,14873064,0,0,0,0,0,0
Nordeste,BA,29,2020-03-05,10,14873064,0,0,0,0,0,0
Nordeste,BA,29,2020-03-06,10,14873064,1,1,0,0,0.01,0
Nordeste,BA,29,2020-03-07,10,14873064,2,1,0,0,0.01,0
Nordeste,BA,29,2020-03-08,11,14873064,2,0,0,0,0.01,0
Nordeste,BA,29,2020-03-09,11,14873064,2,0,0,0,0.01,0
Nordeste,BA,29,2020-03-10,11,14873064,2,0,0,0,0.01,0
Nordeste,BA,29,2020-03-11,11,14873064,2,0,0,0,0.01,0
Nordeste,BA,29,2020-03-12,11,14873064,2,0,0,0,0.01,0
Nordeste,BA,29,2020-03-13,11,14873064,2,0,0,0,0.01,0
Nordeste,BA,29,2020-03-14,11,14873064,2,0,0,0,0.01,0
Nordeste,BA,29,2020-03-15,12,14873064,2,0,0,0,0.01,0
Nordeste,BA,29,2020-03-16,12,14873064,2,0,0,0,0.01,0
Nordeste,BA,29,2020-03-17,12,14873064,3,1,0,0,0.02,0
Nordeste,BA,29,2020-03-18,12,14873064,3,0,0,0,0.02,0
Nordeste,BA,29,2020-03-19,12,14873064,30,27,0,0,0.2,0
Nordeste,BA,29,2020-03-20,12,14873064,33,3,0,0,0.22,0
Nordeste,BA,29,2020-03-21,12,14873064,41,8,0,0,0.28,0
Nordeste,BA,29,2020-03-22,13,14873064,49,8,0,0,0.33,0
Nordeste,BA,29,2020-03-23,13,14873064,63,14,0,0,0.42,0
Nordeste,BA,29,2020-03-24,13,14873064,76,13,0,0,0.51,0
Nordeste,BA,29,2020-03-25,13,14873064,84,8,0,0,0.56,0
Nordeste,BA,29,2020-03-26,13,14873064,104,20,0,0,0.7,0
Nordeste,BA,29,2020-03-27,13,14873064,115,11,0,0,0.77,0
Nordeste,BA,29,2020-03-27,13,,0,0,0,0,,
Nordeste,BA,29,2020-03-28,13,14873064,127,12,0,0,0.85,0
Nordeste,BA,29,2020-03-28,13,,1,1,0,0,,
Nordeste,BA,29,2020-03-29,14,14873064,154,27,1,1,1.04,0.01
Nordeste,BA,29,2020-03-29,14,,1,0,0,0,,
Nordeste,BA,29,2020-03-30,14,14873064,176,22,1,0,1.18,0.01
Nordeste,BA,29,2020-03-30,14,,1,0,0,0,,
Nordeste,BA,29,2020-03-31,14,14873064,213,37,2,1,1.43,0.01
Nordeste,BA,29,2020-03-31,14,,2,1,0,0,,
Nordeste,BA,29,2020-04-01,14,14873064,246,33,2,0,1.65,0.01
Nordeste,BA,29,2020-04-01,14,,2,0,0,0,,
Nordeste,BA,29,2020-04-02,14,14873064,267,21,3,1,1.8,0.02
Nordeste,BA,29,2020-04-02,14,,2,0,0,0,,
Nordeste,BA,29,2020-04-03,14,14873064,282,15,5,2,1.9,0.03
Nordeste,BA,29,2020-04-03,14,,3,1,0,0,,
Nordeste,BA,29,2020-04-04,14,14873064,332,50,7,2,2.23,0.05
Nordeste,BA,29,2020-04-04,14,,3,0,0,0,,
Nordeste,BA,29,2020-04-05,15,14873064,401,69,9,2,2.7,0.06
Nordeste,BA,29,2020-04-05,15,,8,5,0,0,,
Nordeste,BA,29,2020-04-06,15,14873064,431,30,10,1,2.9,0.07
Nordeste,BA,29,2020-04-06,15,,8,0,0,0,,
Nordeste,BA,29,2020-04-07,15,14873064,456,25,12,2,3.07,0.08
Nordeste,BA,29,2020-04-07,15,,8,0,0,0,,
Nordeste,BA,29,2020-04-08,15,14873064,497,41,15,3,3.34,0.1
Nordeste,BA,29,2020-04-08,15,,9,1,0,0,,
Nordeste,BA,29,2020-04-09,15,14873064,559,62,19,4,3.76,0.13
Nordeste,BA,29,2020-04-09,15,,9,0,0,0,,
Nordeste,BA,29,2020-04-10,15,14873064,604,45,19,0,4.06,0.13
Nordeste,BA,29,2020-04-10,15,,9,0,0,0,,
Nordeste,BA,29,2020-04-11,15,14873064,635,31,21,2,4.27,0.14
Nordeste,BA,29,2020-04-11,15,,9,0,1,1,,
Nordeste,BA,29,2020-04-12,16,14873064,673,38,21,0,4.52,0.14
Nordeste,BA,29,2020-04-12,16,,9,0,1,0,,
Nordeste,BA,29,2020-04-13,16,14873064,723,50,22,1,4.86,0.15
Nordeste,BA,29,2020-04-13,16,,9,0,1,0,,
Nordeste,BA,29,2020-04-14,16,14873064,759,36,22,0,5.1,0.15
Nordeste,BA,29,2020-04-14,16,,10,1,1,0,,
Nordeste,BA,29,2020-04-15,16,14873064,807,48,27,5,5.43,0.18
Nordeste,BA,29,2020-04-15,16,,10,0,1,0,,
Nordeste,BA,29,2020-04-16,16,14873064,951,144,30,3,6.39,0.2
Nordeste,BA,29,2020-04-16,16,,12,2,1,0,,
Nordeste,BA,29,2020-04-17,16,14873064,1059,108,36,6,7.12,0.24
Nordeste,BA,29,2020-04-17,16,,12,0,1,0,,
Nordeste,BA,29,2020-04-18,16,14873064,1193,134,37,1,8.02,0.25
Nordeste,BA,29,2020-04-18,16,,40,28,5,4,,
Nordeste,BA,29,2020-04-19,17,14873064,1230,37,45,8,8.27,0.3
Nordeste,BA,29,2020-04-19,17,,13,-27,0,-5,,
Nordeste,BA,29,2020-04-20,17,14873064,1341,111,46,1,9.02,0.31
Nordeste,BA,29,2020-04-20,17,,15,2,0,0,,
Nordeste,BA,29,2020-04-21,17,14873064,1489,148,47,1,10.01,0.32
Nordeste,BA,29,2020-04-21,17,,20,5,0,0,,
Nordeste,BA,29,2020-04-22,17,14873064,1644,155,50,3,11.05,0.34
Nordeste,BA,29,2020-04-22,17,,20,0,0,0,,
Nordeste,BA,29,2020-04-23,17,14873064,1789,145,59,9,12.03,0.4
Nordeste,BA,29,2020-04-23,17,,22,2,0,0,,
Nordeste,BA,29,2020-04-24,17,14873064,1962,173,64,5,13.19,0.43
Nordeste,BA,29,2020-04-24,17,,23,1,0,0,,
Nordeste,BA,29,2020-04-25,17,14873064,2081,119,70,6,13.99,0.47
Nordeste,BA,29,2020-04-25,17,,23,0,0,0,,
Nordeste,BA,29,2020-04-26,18,14873064,2209,128,73,3,14.85,0.49
Nordeste,BA,29,2020-04-26,18,,23,0,0,0,,
Nordeste,BA,29,2020-04-27,18,14873064,2354,145,76,3,15.83,0.51
Nordeste,BA,29,2020-04-27,18,,24,1,0,0,,
Nordeste,BA,29,2020-04-28,18,14873064,2540,186,86,10,17.08,0.58
Nordeste,BA,29,2020-04-28,18,,23,-1,0,0,,
Nordeste,BA,29,2020-04-29,18,14873064,2646,106,96,10,17.79,0.65
Nordeste,BA,29,2020-04-29,18,,24,1,0,0,,
Nordeste,BA,29,2020-04-30,18,14873064,2851,205,104,8,19.17,0.7
Nordeste,BA,29,2020-04-30,18,,25,1,0,0,,
Nordeste,BA,29,2020-05-01,18,14873064,3085,234,117,13,20.74,0.79
Nordeste,BA,29,2020-05-01,18,,26,1,0,0,,
Nordeste,BA,29,2020-05-02,18,14873064,3267,182,123,6,21.97,0.83
Nordeste,BA,29,2020-05-02,18,,27,1,0,0,,
Nordeste,BA,29,2020-05-03,19,14873064,3495,228,123,0,23.5,0.83
Nordeste,BA,29,2020-05-03,19,,22,-5,0,0,,
Nordeste,BA,29,2020-05-04,19,14873064,3734,239,141,18,25.11,0.95
Nordeste,BA,29,2020-05-04,19,,32,10,1,1,,
Nordeste,BA,29,2020-05-05,19,14873064,4040,306,146,5,27.16,0.98
Nordeste,BA,29,2020-05-05,19,,24,-8,0,-1,,
Nordeste,BA,29,2020-05-06,19,14873064,4301,261,160,14,28.92,1.08
Nordeste,BA,29,2020-05-06,19,,24,0,0,0,,
Nordeste,BA,29,2020-05-07,19,14873064,4528,227,165,5,30.44,1.11
Nordeste,BA,29,2020-05-07,19,,34,10,1,1,,
Nordeste,BA,29,2020-05-08,19,14873064,4818,290,183,18,32.39,1.23
Nordeste,BA,29,2020-05-08,19,,25,-9,0,-1,,
Nordeste,BA,29,2020-05-09,19,14873064,5174,356,196,13,34.79,1.32
Nordeste,BA,29,2020-05-09,19,,27,2,0,0,,
Nordeste,BA,29,2020-05-10,20,14873064,5558,384,202,6,37.37,1.36
Nordeste,BA,29,2020-05-10,20,,27,0,0,0,,
Nordeste,BA,29,2020-05-11,20,14873064,5808,250,211,9,39.05,1.42
Nordeste,BA,29,2020-05-11,20,,25,-2,0,0,,
Nordeste,BA,29,2020-05-12,20,14873064,6204,396,225,14,41.71,1.51
Nordeste,BA,29,2020-05-12,20,,25,0,0,0,,
Nordeste,BA,29,2020-05-13,20,14873064,6547,343,236,11,44.02,1.59
Nordeste,BA,29,2020-05-13,20,,26,1,0,0,,
Nordeste,BA,29,2020-05-14,20,14873064,6955,408,262,26,46.76,1.76
Nordeste,BA,29,2020-05-14,20,,30,4,4,4,,
Nordeste,BA,29,2020-05-15,20,14873064,8128,1173,281,19,54.65,1.89
Nordeste,BA,29,2020-05-15,20,,187,157,0,-4,,
Nordeste,BA,29,2020-05-16,20,14873064,8314,186,286,5,55.9,1.92
Nordeste,BA,29,2020-05-16,20,,33,-154,2,2,,
Nordeste,BA,29,2020-05-17,21,14873064,8443,129,295,9,56.77,1.98
Nordeste,BA,29,2020-05-17,21,,35,2,0,-2,,
Nordeste,BA,29,2020-05-18,21,14873064,8581,138,312,17,57.69,2.1
Nordeste,BA,29,2020-05-18,21,,38,3,0,0,,
Nordeste,BA,29,2020-05-19,21,14873064,11013,2432,326,14,74.05,2.19
Nordeste,BA,29,2020-05-19,21,,72,34,2,2,,
Nordeste,BA,29,2020-05-20,21,14873064,11197,184,362,36,75.28,2.43
Nordeste,BA,29,2020-05-20,21,,75,3,2,0,,
Nordeste,BA,29,2020-05-21,21,14873064,11941,744,376,14,80.29,2.53
Nordeste,BA,29,2020-05-21,21,,66,-9,2,0,,
Nordeste,BA,29,2020-05-22,21,14873064,12557,616,399,23,84.43,2.68
Nordeste,BA,29,2020-05-22,21,,72,6,2,0,,
Nordeste,BA,29,2020-05-23,21,14873064,13000,443,413,14,87.41,2.78
Nordeste,BA,29,2020-05-23,21,,72,0,2,0,,
Nordeste,BA,29,2020-05-24,22,14873064,13899,899,460,47,93.45,3.09
Nordeste,BA,29,2020-05-24,22,,81,9,2,0,,
Nordeste,BA,29,2020-05-25,22,14873064,14204,305,477,17,95.5,3.21
Nordeste,BA,29,2020-05-25,22,,86,5,2,0,,
