uf,city_name,city_code,date,stringency_index
CE,Fortaleza,2304400,2020-01-21,0
GO,State government,STATE_GOV,2020-01-21,0
GO,Goiania,5208707,2020-01-21,0
AM,State government,STATE_GOV,2020-01-21,0
AM,Manaus,1302603,2020-01-21,0
BA,State government,STATE_GOV,2020-01-21,0
BA,Salvador,2927408,2020-01-21,0
SP,State government,STATE_GOV,2020-01-21,0
SP,Sao Paulo,3550308,2020-01-21,0
RS,Porto Alegre,4314902,2020-01-21,0
RS,State government,STATE_GOV,2020-01-21,0
RJ,State government,STATE_GOV,2020-01-21,0
RJ,Rio de Janeiro,3304557,2020-01-21,0
PE,State government,STATE_GOV,2020-01-21,0
PE,Recife,2611606,2020-01-21,0
AL,State government,STATE_GOV,2020-01-21,0
PR,State government,STATE_GOV,2020-01-21,0
MA,State government,STATE_GOV,2020-01-21,0
MS,State government,STATE_GOV,2020-01-21,0
ES,State government,STATE_GOV,2020-01-21,0
MG,State government,STATE_GOV,2020-01-21,0
SC,State government,STATE_GOV,2020-01-21,0
AC,State government,STATE_GOV,2020-01-21,0
PA,State government,STATE_GOV,2020-01-21,0
PB,State government,STATE_GOV,2020-01-21,0
DF,State government,STATE_GOV,2020-01-21,0
PI,State government,STATE_GOV,2020-01-21,0
TO,State government,STATE_GOV,2020-01-21,0
SE,State government,STATE_GOV,2020-01-21,0
RR,State government,STATE_GOV,2020-01-21,0
RO,State government,STATE_GOV,2020-01-21,0
AP,State government,STATE_GOV,2020-01-21,0
RN,State government,STATE_GOV,2020-01-21,0
MT,State government,STATE_GOV,2020-01-21,0
CE,State government,STATE_GOV,2020-01-22,0
CE,Fortaleza,2304400,2020-01-22,0
GO,State government,STATE_GOV,2020-01-22,0
GO,Goiania,5208707,2020-01-22,0
AM,State government,STATE_GOV,2020-01-22,0
AM,Manaus,1302603,2020-01-22,0
BA,State government,STATE_GOV,2020-01-22,0
BA,Salvador,2927408,2020-01-22,0
SP,State government,STATE_GOV,2020-01-22,0
SP,Sao Paulo,3550308,2020-01-22,0
RS,Porto Alegre,4314902,2020-01-22,0
RS,State government,STATE_GOV,2020-01-22,0
RJ,State government,STATE_GOV,2020-01-22,0
RJ,Rio de Janeiro,3304557,2020-01-22,0
PE,State government,STATE_GOV,2020-01-22,0
PE,Recife,2611606,2020-01-22,0
AL,State government,STATE_GOV,2020-01-22,0
PR,State government,STATE_GOV,2020-01-22,0
MA,State government,STATE_GOV,2020-01-22,0
MS,State government,STATE_GOV,2020-01-22,0
ES,State government,STATE_GOV,2020-01-22,0
MG,State government,STATE_GOV,2020-01-22,0
SC,State government,STATE_GOV,2020-01-22,0
AC,State government,STATE_GOV,2020-01-22,0
PA,State government,STATE_GOV,2020-01-22,0
PB,State government,STATE_GOV,2020-01-22,0
DF,State government,STATE_GOV,2020-01-22,0
PI,State government,STATE_GOV,2020-01-22,0
TO,State government,STATE_GOV,2020-01-22,0
SE,State government,STATE_GOV,2020-01-22,0
RR,State government,STATE_GOV,2020-01-22,0
RO,State government,STATE_GOV,2020-01-22,0
AP,State government,STATE_GOV,2020-01-22,0
RN,State government,STATE_GOV,2020-01-22,0
MT,State government,STATE_GOV,2020-01-22,0
CE,State government,STATE_GOV,2020-01-23,0
CE,Fortaleza,2304400,2020-01-23,0
GO,State government,STATE_GOV,2020-01-23,0
GO,Goiania,5208707,2020-01-23,0
AM,State government,STATE_GOV,2020-01-23,0
AM,Manaus,1302603,2020-01-23,0
BA,State government,STATE_GOV,2020-01-23,0
BA,Salvador,2927408,2020-01-23,0
SP,State government,STATE_GOV,2020-01-23,0
SP,Sao Paulo,3550308,2020-01-23,0
RS,Porto Alegre,4314902,2020-01-23,0
RS,State government,STATE_GOV,2020-01-23,0
RJ,State government,STATE_GOV,2020-01-23,0
RJ,Rio de Janeiro,3304557,2020-01-23,0
PE,State government,STATE_GOV,2020-01-23,0
PE,Recife,2611606,2020-01-23,0
AL,State government,STATE_GOV,2020-01-23,0
PR,State government,STATE_GOV,2020-01-23,0
MA,State government,STATE_GOV,2020-01-23,0
MS,State government,STATE_GOV,2020-01-23,0
ES,State government,STATE_GOV,2020-01-23,0
MG,State government,STATE_GOV,2020-01-23,0
SC,State government,STATE_GOV,2020-01-23,0
AC,State government,STATE_GOV,2020-01-23,0
PA,State government,STATE_GOV,2020-01-23,0
PB,State government,STATE_GOV,2020-01-23,0
DF,State government,STATE_GOV,2020-01-23,0
PI,State government,STATE_GOV,2020-01-23,0
TO,State government,STATE_GOV,2020-01-23,0
SE,State government,STATE_GOV,2020-01-23,0
RR,State government,STATE_GOV,2020-01-23,0
RO,State government,STATE_GOV,2020-01-23,0
AP,State government,STATE_GOV,2020-01-23,0
RN,State government,STATE_GOV,2020-01-23,0
MT,State government,STATE_GOV,2020-01-23,0
CE,State government,STATE_GOV,2020-01-24,0
CE,Fortaleza,2304400,2020-01-24,0
GO,State government,STATE_GOV,2020-01-24,0
GO,Goiania,5208707,2020-01-24,0
AM,State government,STATE_GOV,2020-01-24,0
AM,Manaus,1302603,2020-01-24,0
BA,State government,STATE_GOV,2020-01-24,0
BA,Salvador,2927408,2020-01-24,0
SP,State government,STATE_GOV,2020-01-24,0
SP,Sao Paulo,3550308,2020-01-24,0
RS,Porto Alegre,4314902,2020-01-24,0
RS,State government,STATE_GOV,2020-01-24,0
RJ,State government,STATE_GOV,2020-01-24,0
RJ,Rio de Janeiro,3304557,2020-01-24,0
PE,State government,STATE_GOV,2020-01-24,0
PE,Recife,2611606,2020-01-24,0
AL,State government,STATE_GOV,2020-01-24,0
PR,State government,STATE_GOV,2020-01-24,11.11
MA,State government,STATE_GOV,2020-01-24,0
MS,State government,STATE_GOV,2020-01-24,0
ES,State government,STATE_GOV,2020-01-24,0
MG,State government,STATE_GOV,2020-01-24,0
SC,State government,STATE_GOV,2020-01-24,0
AC,State government,STATE_GOV,2020-01-24,0
PA,State government,STATE_GOV,2020-01-24,0
PB,State government,STATE_GOV,2020-01-24,0
DF,State government,STATE_GOV,2020-01-24,0
PI,State government,STATE_GOV,2020-01-24,0
TO,State government,STATE_GOV,2020-01-24,0
SE,State government,STATE_GOV,2020-01-24,0
RR,State government,STATE_GOV,2020-01-24,0
RO,State government,STATE_GOV,2020-01-24,0
AP,State government,STATE_GOV,2020-01-24,0
RN,State government,STATE_GOV,2020-01-24,0
MT,State government,STATE_GOV,2020-01-24,0
CE,State government,STATE_GOV,2020-01-25,0
CE,Fortaleza,2304400,2020-01-25,0
GO,State government,STATE_GOV,2020-01-25,0
GO,Goiania,5208707,2020-01-25,0
AM,State government,STATE_GOV,2020-01-25,0
AM,Manaus,1302603,2020-01-25,0
BA,State government,STATE_GOV,2020-01-25,0
BA,Salvador,2927408,2020-01-25,0
SP,State government,STATE_GOV,2020-01-25,0
SP,Sao Paulo,3550308,2020-01-25,0
RS,Porto Alegre,4314902,2020-01-25,0
RS,State government,STATE_GOV,2020-01-25,0
RJ,State government,STATE_GOV,2020-01-25,0
RJ,Rio de Janeiro,3304557,2020-01-25,0
PE,State government,STATE_GOV,2020-01-25,0
PE,Recife,2611606,2020-01-25,0
AL,State government,STATE_GOV,2020-01-25,0
PR,State government,STATE_GOV,2020-01-25,11.11
MA,State government,STATE_GOV,2020-01-25,0
MS,State government,STATE_GOV,2020-01-25,0
ES,State government,STATE_GOV,2020-01-25,0
MG,State government,STATE_GOV,2020-01-25,0
SC,State government,STATE_GOV,2020-01-25,0
AC,State government,STATE_GOV,2020-01-25,0
PA,State government,STATE_GOV,2020-01-25,0
PB,State government,STATE_GOV,2020-01-25,0
DF,State government,STATE_GOV,2020-01-25,0
PI,State government,STATE_GOV,2020-01-25,0
TO,State government,STATE_GOV,2020-01-25,0
SE,State government,STATE_GOV,2020-01-25,0
RR,State government,STATE_GOV,2020-01-25,0
RO,State government,STATE_GOV,2020-01-25,0
AP,State government,STATE_GOV,2020-01-25,0
RN,State government,STATE_GOV,2020-01-25,0
MT,State government,STATE_GOV,2020-01-25,0
CE,State government,STATE_GOV,2020-01-26,0
CE,Fortaleza,2304400,2020-01-26,0
GO,State government,STATE_GOV,2020-01-26,0
GO,Goiania,5208707,2020-01-26,0
AM,State government,STATE_GOV,2020-01-26,0
AM,Manaus,1302603,2020-01-26,0
BA,State government,STATE_GOV,2020-01-26,0
BA,Salvador,2927408,2020-01-26,0
SP,State government,STATE_GOV,2020-01-26,0
SP,Sao Paulo,3550308,2020-01-26,0
RS,Porto Alegre,4314902,2020-01-26,0
RS,State government,STATE_GOV,2020-01-26,0
RJ,State government,STATE_GOV,2020-01-26,0
RJ,Rio de Janeiro,3304557,2020-01-26,0
PE,State government,STATE_GOV,2020-01-26,0
PE,Recife,2611606,2020-01-26,0
AL,State government,STATE_GOV,2020-01-26,0
PR,State government,STATE_GOV,2020-01-26,11.11
MA,State government,STATE_GOV,2020-01-26,0
MS,State government,STATE_GOV,2020-01-26,0
ES,State government,STATE_GOV,2020-01-26,0
MG,State government,STATE_GOV,2020-01-26,0
SC,State government,STATE_GOV,2020-01-26,0
AC,State government,STATE_GOV,2020-01-26,0
PA,State government,STATE_GOV,2020-01-26,0
PB,State government,STATE_GOV,2020-01-26,0
DF,State government,STATE_GOV,2020-01-26,0
PI,State government,STATE_GOV,2020-01-26,0
TO,State government,STATE_GOV,2020-01-26,0
SE,State government,STATE_GOV,2020-01-26,0
RR,State government,STATE_GOV,2020-01-26,0
RO,State government,STATE_GOV,2020-01-26,0
AP,State government,STATE_GOV,2020-01-26,0
RN,State government,STATE_GOV,2020-01-26,0
MT,State government,STATE_GOV,2020-01-26,0
CE,State government,STATE_GOV,2020-01-27,0
CE,Fortaleza,2304400,2020-01-27,0
GO,State government,STATE_GOV,2020-01-27,0
GO,Goiania,5208707,2020-01-27,0
AM,State government,STATE_GOV,2020-01-27,0
AM,Manaus,1302603,2020-01-27,0
BA,State government,STATE_GOV,2020-01-27,0
BA,Salvador,2927408,2020-01-27,0
SP,State government,STATE_GOV,2020-01-27,0
SP,Sao Paulo,3550308,2020-01-27,0
RS,Porto Alegre,4314902,2020-01-27,0
RS,State government,STATE_GOV,2020-01-27,0
RJ,State government,STATE_GOV,2020-01-27,0
RJ,Rio de Janeiro,3304557,2020-01-27,0
PE,State government,STATE_GOV,2020-01-27,0
PE,Recife,2611606,2020-01-27,0
AL,State government,STATE_GOV,2020-01-27,0
PR,State government,STATE_GOV,2020-01-27,11.11
MA,State government,STATE_GOV,2020-01-27,0
MS,State government,STATE_GOV,2020-01-27,0
ES,State government,STATE_GOV,2020-01-27,0
MG,State government,STATE_GOV,2020-01-27,0
SC,State government,STATE_GOV,2020-01-27,0
AC,State government,STATE_GOV,2020-01-27,0
PA,State government,STATE_GOV,2020-01-27,0
PB,State government,STATE_GOV,2020-01-27,0
DF,State government,STATE_GOV,2020-01-27,0
PI,State government,STATE_GOV,2020-01-27,0
TO,State government,STATE_GOV,2020-01-27,0
SE,State government,STATE_GOV,2020-01-27,0
RR,State government,STATE_GOV,2020-01-27,0
RO,State government,STATE_GOV,2020-01-27,0
AP,State government,STATE_GOV,2020-01-27,0
RN,State government,STATE_GOV,2020-01-27,0
MT,State government,STATE_GOV,2020-01-27,0
CE,State government,STATE_GOV,2020-01-28,0
CE,Fortaleza,2304400,2020-01-28,0
GO,State government,STATE_GOV,2020-01-28,0
GO,Goiania,5208707,2020-01-28,0
AM,State government,STATE_GOV,2020-01-28,0
AM,Manaus,1302603,2020-01-28,0
BA,State government,STATE_GOV,2020-01-28,0
BA,Salvador,2927408,2020-01-28,0
SP,State government,STATE_GOV,2020-01-28,0
SP,Sao Paulo,3550308,2020-01-28,0
RS,Porto Alegre,4314902,2020-01-28,0
RS,State government,STATE_GOV,2020-01-28,0
RJ,State government,STATE_GOV,2020-01-28,0
RJ,Rio de Janeiro,3304557,2020-01-28,0
PE,State government,STATE_GOV,2020-01-28,0
PE,Recife,2611606,2020-01-28,0
AL,State government,STATE_GOV,2020-01-28,0
PR,State government,STATE_GOV,2020-01-28,11.11
MA,State government,STATE_GOV,2020-01-28,0
MS,State government,STATE_GOV,2020-01-28,0
ES,State government,STATE_GOV,2020-01-28,0
MG,State government,STATE_GOV,2020-01-28,0
SC,State government,STATE_GOV,2020-01-28,0
AC,State government,STATE_GOV,2020-01-28,0
PA,State government,STATE_GOV,2020-01-28,0
PB,State government,STATE_GOV,2020-01-28,0
DF,State government,STATE_GOV,2020-01-28,0
PI,State government,STATE_GOV,2020-01-28,0
TO,State government,STATE_GOV,2020-01-28,0
SE,State government,STATE_GOV,2020-01-28,0
RR,State government,STATE_GOV,2020-01-28,0
RO,State government,STATE_GOV,2020-01-28,0
AP,State government,STATE_GOV,2020-01-28,0
RN,State government,STATE_GOV,2020-01-28,0
MT,State government,STATE_GOV,2020-01-28,0
CE,State government,STATE_GOV,2020-01-29,0
CE,Fortaleza,2304400,2020-01-29,0
GO,State government,STATE_GOV,2020-01-29,0
GO,Goiania,5208707,2020-01-29,0
AM,State government,STATE_GOV,2020-01-29,0
AM,Manaus,1302603,2020-01-29,0
BA,State government,STATE_GOV,2020-01-29,11.11
BA,Salvador,2927408,2020-01-29,5.56
SP,State government,STATE_GOV,2020-01-29,0
SP,Sao Paulo,3550308,2020-01-29,0
RS,Porto Alegre,4314902,2020-01-29,0
RS,State government,STATE_GOV,2020-01-29,0
RJ,State government,STATE_GOV,2020-01-29,0
RJ,Rio de Janeiro,3304557,2020-01-29,0
PE,State government,STATE_GOV,2020-01-29,0
PE,Recife,2611606,2020-01-29,0
AL,State government,STATE_GOV,2020-01-29,0
PR,State government,STATE_GOV,2020-01-29,11.11
MA,State government,STATE_GOV,2020-01-29,5.56
MS,State government,STATE_GOV,2020-01-29,0
ES,State government,STATE_GOV,2020-01-29,0
MG,State government,STATE_GOV,2020-01-29,0
SC,State government,STATE_GOV,2020-01-29,0
AC,State government,STATE_GOV,2020-01-29,0
PA,State government,STATE_GOV,2020-01-29,0
PB,State government,STATE_GOV,2020-01-29,0
DF,State government,STATE_GOV,2020-01-29,0
PI,State government,STATE_GOV,2020-01-29,0
TO,State government,STATE_GOV,2020-01-29,0
SE,State government,STATE_GOV,2020-01-29,0
RR,State government,STATE_GOV,2020-01-29,0
RO,State government,STATE_GOV,2020-01-29,0
AP,State government,STATE_GOV,2020-01-29,0
RN,State government,STATE_GOV,2020-01-29,0
MT,State government,STATE_GOV,2020-01-29,0
CE,State government,STATE_GOV,2020-01-30,0
CE,Fortaleza,2304400,2020-01-30,0
GO,State government,STATE_GOV,2020-01-30,0
GO,Goiania,5208707,2020-01-30,0
AM,State government,STATE_GOV,2020-01-30,0
AM,Manaus,1302603,2020-01-30,0
BA,State government,STATE_GOV,2020-01-30,11.11
BA,Salvador,2927408,2020-01-30,5.56
SP,State government,STATE_GOV,2020-01-30,0
SP,Sao Paulo,3550308,2020-01-30,0
RS,Porto Alegre,4314902,2020-01-30,0
RS,State government,STATE_GOV,2020-01-30,11.11
RJ,State government,STATE_GOV,2020-01-30,0
RJ,Rio de Janeiro,3304557,2020-01-30,0
PE,State government,STATE_GOV,2020-01-30,0
PE,Recife,2611606,2020-01-30,0
AL,State government,STATE_GOV,2020-01-30,0
PR,State government,STATE_GOV,2020-01-30,11.11
MA,State government,STATE_GOV,2020-01-30,5.56
MS,State government,STATE_GOV,2020-01-30,0
ES,State government,STATE_GOV,2020-01-30,0
MG,State government,STATE_GOV,2020-01-30,0
SC,State government,STATE_GOV,2020-01-30,0
AC,State government,STATE_GOV,2020-01-30,0
PA,State government,STATE_GOV,2020-01-30,0
PB,State government,STATE_GOV,2020-01-30,0
DF,State government,STATE_GOV,2020-01-30,0
PI,State government,STATE_GOV,2020-01-30,0
TO,State government,STATE_GOV,2020-01-30,0
SE,State government,STATE_GOV,2020-01-30,0
RR,State government,STATE_GOV,2020-01-30,0
RO,State government,STATE_GOV,2020-01-30,0
AP,State government,STATE_GOV,2020-01-30,0
RN,State government,STATE_GOV,2020-01-30,0
MT,State government,STATE_GOV,2020-01-30,0
CE,State government,STATE_GOV,2020-01-31,0
CE,Fortaleza,2304400,2020-01-31,0
GO,State government,STATE_GOV,2020-01-31,0
GO,Goiania,5208707,2020-01-31,0
AM,State government,STATE_GOV,2020-01-31,0
AM,Manaus,1302603,2020-01-31,5.56
BA,State government,STATE_GOV,2020-01-31,11.11
BA,Salvador,2927408,2020-01-31,5.56
SP,State government,STATE_GOV,2020-01-31,0
SP,Sao Paulo,3550308,2020-01-31,0
RS,Porto Alegre,4314902,2020-01-31,0
RS,State government,STATE_GOV,2020-01-31,11.11
RJ,State government,STATE_GOV,2020-01-31,0
RJ,Rio de Janeiro,3304557,2020-01-31,0
PE,State government,STATE_GOV,2020-01-31,0
PE,Recife,2611606,2020-01-31,0
AL,State government,STATE_GOV,2020-01-31,0
PR,State government,STATE_GOV,2020-01-31,11.11
MA,State government,STATE_GOV,2020-01-31,5.56
MS,State government,STATE_GOV,2020-01-31,0
ES,State government,STATE_GOV,2020-01-31,0
MG,State government,STATE_GOV,2020-01-31,11.11
SC,State government,STATE_GOV,2020-01-31,0
AC,State government,STATE_GOV,2020-01-31,0
PA,State government,STATE_GOV,2020-01-31,0
PB,State government,STATE_GOV,2020-01-31,0
DF,State government,STATE_GOV,2020-01-31,0
PI,State government,STATE_GOV,2020-01-31,0
TO,State government,STATE_GOV,2020-01-31,0
SE,State government,STATE_GOV,2020-01-31,0
RR,State government,STATE_GOV,2020-01-31,0
RO,State government,STATE_GOV,2020-01-31,0
AP,State government,STATE_GOV,2020-01-31,0
RN,State government,STATE_GOV,2020-01-31,0
MT,State government,STATE_GOV,2020-01-31,0
CE,State government,STATE_GOV,2020-02-01,0
CE,Fortaleza,2304400,2020-02-01,0
GO,State government,STATE_GOV,2020-02-01,0
GO,Goiania,5208707,2020-02-01,0
AM,State government,STATE_GOV,2020-02-01,0
AM,Manaus,1302603,2020-02-01,5.56
BA,State government,STATE_GOV,2020-02-01,11.11
BA,Salvador,2927408,2020-02-01,5.56
SP,State government,STATE_GOV,2020-02-01,0
SP,Sao Paulo,3550308,2020-02-01,0
RS,Porto Alegre,4314902,2020-02-01,0
RS,State government,STATE_GOV,2020-02-01,11.11
RJ,State government,STATE_GOV,2020-02-01,0
